Id transacción,Comercio Id,Mes Operacion,Estado,Moneda,# Transacciones,Monto Transaccion,Monto Contracargo (Venta)
2970,254,1/8/2021,COMPLETED,MXN,"1,778","725,658.08",0
2971,255,1/8/2021,FAILED,MXN,16,"5,860",0
2972,255,1/7/2021,FAILED,MXN,"1,524","1,584,538.20",0
2973,255,1/7/2021,COMPLETED,MXN,470,"462,518.01","94,402.85"
2974,255,1/7/2021,ERROR,MXN,2,"1,846.51",0
2975,255,1/8/2021,FAILED,MXN,"1,214","1,285,222.66",0
2976,255,1/8/2021,COMPLETED,MXN,407,"409,375.54","71,443.85"
2977,256,1/8/2021,ERROR,MXN,2,"1,575",0
2978,256,1/7/2021,COMPLETED,MXN,"1,175","286,348","21,941"
2979,256,1/7/2021,FAILED,MXN,612,"180,855",0
2980,256,1/8/2021,COMPLETED,MXN,"1,139","283,327","26,811"
2981,257,1/8/2021,FAILED,MXN,676,"239,026",0
2982,257,1/7/2021,COMPLETED,MXN,"1,801","534,650",0
2983,257,1/7/2021,FAILED,MXN,7,"3,240",0
2984,257,1/7/2021,CANCELLED,MXN,3,840,0
2985,257,1/8/2021,COMPLETED,MXN,"1,732","517,814",0
2986,258,1/8/2021,FAILED,MXN,23,"6,708",0
2987,258,1/7/2021,IN_PROGRESS,MXN,824,"395,810",0
2988,258,1/7/2021,COMPLETED,MXN,796,"142,870",0
2989,258,1/7/2021,FAILED,MXN,39,"8,209",0
2990,258,1/8/2021,COMPLETED,MXN,924,"162,689",0
2991,258,1/8/2021,IN_PROGRESS,MXN,895,"332,925.20",0
2992,259,1/8/2021,FAILED,MXN,49,"9,302",0
2993,259,1/7/2021,FAILED,MXN,640,"864,102.13",0
2994,259,1/7/2021,COMPLETED,MXN,416,"552,886.86","8,389"
2995,259,1/7/2021,ERROR,MXN,1,"1,969",0
2996,259,1/8/2021,FAILED,MXN,"1,636","1,966,402.39",0
2997,259,1/8/2021,COMPLETED,MXN,826,"991,902.66","9,154"
2998,260,1/8/2021,CANCELLED,MXN,1,"217,369.92",0
2999,260,1/7/2021,COMPLETED,MXN,"1,713","4,374,585.07",0
3000,260,1/7/2021,FAILED,MXN,7,"6,773",0
